NASDAQ,YORW,1999-05-05,17.75,17.75,17.75,17.75,2700,4.36
NASDAQ,YORW,1999-05-04,17.75,17.87,17.75,17.75,19800,4.36
NASDAQ,YORW,1999-05-03,17.87,18.25,17.87,18.25,6900,4.49
NASDAQ,ZION,1990-04-10,22.26,22.26,21.85,21.85,6400,1.77
NASDAQ,ZION,1990-04-09,21.85,21.85,21.85,21.85,10400,1.77
NASDAQ,ZION,1990-04-06,22.26,22.26,21.85,21.85,285600,1.77
NASDAQ,ZION,1990-04-05,22.66,22.66,22.26,22.26,98400,1.81
NASDAQ,ZION,1990-04-04,23.07,23.07,22.26,22.26,65600,1.81
NASDAQ,ZION,1990-04-02,22.56,22.56,22.46,22.46,72000,1.82
NASDAQ,ZION,1990-03-30,22.06,22.06,22.06,22.06,800,1.79
NASDAQ,ZION,1990-03-29,22.66,22.66,22.46,22.46,26400,1.82
NASDAQ,ZION,1990-03-28,22.46,22.66,22.06,22.46,46400,1.82
NASDAQ,ZION,1990-03-26,22.06,22.46,22.06,22.46,21600,1.82
